id,focus,signal,slack,drag,confidence,score,lane,kind,invariant
g001,change width,47,76,38,43,108,watch,baseline,monotonic-signal
g002,diagnostic quality,45,47,45,40,42,hold,edge,drag-penalty
g003,review cost,92,35,29,31,226,ship,recovery,confidence-floor
g004,safe rewrite,75,31,43,43,127,watch,negative,lane-boundary
g005,change width,114,67,31,54,339,ship,baseline,monotonic-signal
g006,diagnostic quality,93,17,26,21,213,ship,edge,drag-penalty
g007,review cost,42,30,25,52,108,watch,recovery,confidence-floor
g008,safe rewrite,108,39,26,29,288,ship,negative,lane-boundary
g009,change width,56,11,7,22,173,watch,baseline,monotonic-signal
g010,diagnostic quality,78,69,20,66,289,ship,edge,drag-penalty
g011,review cost,92,31,28,92,287,ship,recovery,confidence-floor
g012,safe rewrite,103,14,34,24,211,ship,negative,lane-boundary
g013,change width,68,43,5,80,307,ship,baseline,monotonic-signal
g014,diagnostic quality,54,60,25,27,149,watch,edge,drag-penalty
g015,review cost,94,71,16,48,337,ship,recovery,confidence-floor
g016,safe rewrite,30,44,13,20,102,hold,negative,lane-boundary
g017,change width,45,68,34,96,163,watch,baseline,monotonic-signal
g018,diagnostic quality,100,48,25,96,344,ship,edge,drag-penalty
g019,review cost,43,75,22,57,173,watch,recovery,confidence-floor
g020,safe rewrite,62,21,22,42,161,watch,negative,lane-boundary
g021,change width,31,32,44,39,-12,hold,baseline,monotonic-signal
g022,diagnostic quality,63,75,36,30,150,watch,edge,drag-penalty
g023,review cost,83,29,12,42,272,ship,recovery,confidence-floor
g024,safe rewrite,96,43,23,53,292,ship,negative,lane-boundary
g025,change width,62,65,30,20,151,watch,baseline,monotonic-signal
g026,diagnostic quality,49,31,14,51,173,watch,edge,drag-penalty
g027,review cost,46,52,28,28,106,hold,recovery,confidence-floor
g028,safe rewrite,48,65,16,21,166,watch,negative,lane-boundary
g029,change width,96,74,11,65,383,ship,baseline,monotonic-signal
g030,diagnostic quality,36,11,10,91,170,watch,edge,drag-penalty
g031,review cost,97,52,11,23,322,ship,recovery,confidence-floor
g032,safe rewrite,88,40,34,79,247,ship,negative,lane-boundary
g033,change width,86,36,5,26,300,ship,baseline,monotonic-signal
g034,diagnostic quality,45,72,13,47,202,ship,edge,drag-penalty
g035,review cost,116,22,19,105,399,ship,recovery,confidence-floor
g036,safe rewrite,67,35,32,95,203,ship,negative,lane-boundary
g037,change width,46,44,10,95,237,ship,baseline,monotonic-signal
g038,diagnostic quality,83,16,43,56,149,watch,edge,drag-penalty
g039,review cost,61,74,40,41,138,watch,recovery,confidence-floor
g040,safe rewrite,97,36,19,38,289,ship,negative,lane-boundary
g041,change width,31,19,10,29,101,hold,baseline,monotonic-signal
g042,diagnostic quality,45,48,7,41,196,ship,edge,drag-penalty
g043,review cost,56,65,7,52,257,ship,recovery,confidence-floor
g044,safe rewrite,109,76,29,105,392,ship,negative,lane-boundary
g045,change width,95,49,21,50,300,ship,baseline,monotonic-signal
g046,diagnostic quality,47,73,39,27,85,hold,edge,drag-penalty
g047,review cost,71,53,8,20,254,ship,recovery,confidence-floor
g048,safe rewrite,86,10,15,64,272,ship,negative,lane-boundary
g049,change width,53,26,41,90,111,watch,baseline,monotonic-signal
g050,diagnostic quality,84,37,13,22,259,ship,edge,drag-penalty
g051,review cost,103,10,43,78,225,ship,recovery,confidence-floor
g052,safe rewrite,72,34,38,25,123,watch,negative,lane-boundary
g053,change width,104,48,37,46,258,ship,baseline,monotonic-signal
g054,diagnostic quality,36,70,38,104,130,watch,edge,drag-penalty
g055,review cost,49,36,19,94,201,ship,recovery,confidence-floor
g056,safe rewrite,103,57,32,94,332,ship,negative,lane-boundary
g057,change width,90,70,40,55,235,ship,baseline,monotonic-signal
g058,diagnostic quality,87,9,4,40,294,ship,edge,drag-penalty
g059,review cost,89,16,17,37,252,ship,recovery,confidence-floor
g060,safe rewrite,49,57,37,28,84,hold,negative,lane-boundary
g061,change width,77,45,28,40,204,ship,baseline,monotonic-signal
g062,diagnostic quality,50,41,25,51,142,watch,edge,drag-penalty
g063,review cost,41,77,4,104,288,ship,recovery,confidence-floor
g064,safe rewrite,39,27,37,49,45,hold,negative,lane-boundary
g065,change width,86,40,34,26,188,ship,baseline,monotonic-signal
g066,diagnostic quality,69,49,34,105,225,ship,edge,drag-penalty
g067,review cost,108,21,14,63,352,ship,recovery,confidence-floor
g068,safe rewrite,87,9,6,89,335,ship,negative,lane-boundary
g069,change width,36,41,24,21,74,hold,baseline,monotonic-signal
g070,diagnostic quality,102,24,35,77,267,ship,edge,drag-penalty
g071,review cost,50,53,42,24,59,hold,recovery,confidence-floor
g072,safe rewrite,72,70,26,45,227,ship,negative,lane-boundary
g073,change width,86,11,40,103,212,ship,baseline,monotonic-signal
g074,diagnostic quality,97,54,28,93,326,ship,edge,drag-penalty
g075,review cost,62,8,23,93,195,ship,recovery,confidence-floor
g076,safe rewrite,48,58,22,54,168,watch,negative,lane-boundary
g077,change width,88,15,23,39,226,ship,baseline,monotonic-signal
g078,diagnostic quality,112,31,4,36,387,ship,edge,drag-penalty
g079,review cost,39,42,17,27,118,watch,recovery,confidence-floor
g080,safe rewrite,94,15,25,39,236,ship,negative,lane-boundary
g081,change width,37,39,31,50,76,hold,baseline,monotonic-signal
g082,diagnostic quality,56,53,44,103,148,watch,edge,drag-penalty
g083,review cost,113,75,22,48,374,ship,recovery,confidence-floor
g084,safe rewrite,57,41,13,25,185,ship,negative,lane-boundary
g085,change width,77,62,10,104,357,ship,baseline,monotonic-signal
g086,diagnostic quality,90,75,31,62,283,ship,edge,drag-penalty
g087,review cost,56,14,22,88,182,ship,recovery,confidence-floor
g088,safe rewrite,43,21,19,20,94,hold,negative,lane-boundary
g089,change width,40,62,19,76,182,ship,baseline,monotonic-signal
g090,diagnostic quality,42,50,41,23,35,hold,edge,drag-penalty
g091,review cost,90,46,33,44,228,ship,recovery,confidence-floor
g092,safe rewrite,30,12,9,102,168,watch,negative,lane-boundary
g093,change width,91,32,20,92,317,ship,baseline,monotonic-signal
g094,diagnostic quality,82,45,27,92,275,ship,edge,drag-penalty
g095,review cost,80,54,11,53,303,ship,recovery,confidence-floor
g096,safe rewrite,39,26,25,38,81,hold,negative,lane-boundary
